FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,SemanaEstudio
2023-10-10,104,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0056,28296086.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0012,11576857.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0128,33143556.0,2023,13
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0012,8592000.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0056,69621168.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0002,97711416.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0127,1735571.375,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0127,1708714.25,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0012,17992858.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,2716714.25,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0128,47994384.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0012,2716714.25,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0002,97972416.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0127,399814.28125,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0012,8410429.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,43120256.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0128,35738636.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,255471424.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0002,50439480.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0127,1324885.75,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0012,32757142.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,43120256.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0127,502414.28125,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0128,19426254.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0010,357557152.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,399814.28125,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0056,12228063.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0056,26787988.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0002,198735312.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,171493600.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0056,49115300.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0056,23260786.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0127,4055714.25,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0128,20369838.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0002,138339280.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0010,255157136.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0056,23286086.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0010,167157136.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0056,16530886.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0128,36102464.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0128,52389636.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0010,93054288.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,35785284.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0128,19426254.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0002,98402992.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1359889.75,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,9849134.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0056,16530886.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0010,167657136.0,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0012,4129285.75,2023,41
2023-10-23,76,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0010,87668568.0,2023,41
2023-10-10,94,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0127,1124885.75,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0012,18957142.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0056,17437248.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,3624428.5,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0002,85831592.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0056,35213972.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0128,18864756.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,33112788.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,59954832.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Caso2,HXM_12-14_DMed,Are0002,102642816.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,176968880.0,2023,23
2023-10-10,94,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0010,112310000.0,2023,23
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0127,1592142.875,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0002,97907200.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0056,28960972.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0012,2451000.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0010,172071424.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0056,28464272.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0002,97541328.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0127,267542.875,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,50991088.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,181038144.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0002,98010464.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0127,1599428.625,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0010,173528576.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0012,10418571.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,50991088.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0127,1361985.75,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0002,99145880.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,32941200.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0056,28515772.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0012,9910143.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0127,1602000.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,267542.875,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0056,28435558.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0056,16514147.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0128,18167170.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0128,33061498.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,2451000.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Promedio,Are0002,108956136.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0010,173257136.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0010,173142864.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0012,11576857.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0012,11576857.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0128,33812400.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso5,HCrit15-17,Are0128,33989556.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0056,16514147.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0128,18167170.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,277771424.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,10242380.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0010,100165712.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0127,1475285.75,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso2,HXM_00-02_DMed,Are0002,99347384.0,2023,13
2023-10-10,104,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0010,172971424.0,2023,13
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0127,4062714.25,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0010,188014288.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0010,94994288.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,233085712.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0010,98021432.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,162756464.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0010,186985712.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0010,251214288.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0010,359042848.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0128,39782844.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0128,20920578.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0128,22528058.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0128,22528058.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,34790632.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0128,38912328.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0128,48246328.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0128,50690908.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0056,41243328.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0056,12250036.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0056,15703446.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0056,15703446.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0056,25655946.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0056,40722484.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0056,49821284.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0056,68297072.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0012,9759286.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0012,4030714.25,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0012,3094857.25,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,3094857.25,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,8874441.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0012,9449857.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0012,17911428.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0012,32757142.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0002,95598008.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0002,57290492.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,47208552.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,47208552.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0002,92212976.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0002,96254264.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0002,133472432.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0002,203238160.0,2023,50
2023-12-10,68,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0127,1580428.625,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0127,4062714.25,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0127,371557.125,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,371557.125,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1277097.375,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0127,1571000.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0127,1716142.875,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0127,526500.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0010,249885712.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed2pp,Are0010,359228576.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,258100000.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0010,92614288.0,2023,49
2023-12-10,68,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,172184032.0,2023,49
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0128,34885400.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0002,97556592.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0056,15126660.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0012,8410429.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,324114.28125,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0128,52167496.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0127,501271.4375,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0010,355885728.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0056,26243350.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0010,87112856.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,45723004.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0056,23260786.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0128,20129638.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0128,19545140.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1382270.375,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0012,4070000.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0056,47959900.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0010,166071424.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,45723004.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0012,32757142.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0127,1241514.25,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0056,15126660.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0002,136997504.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0056,12256889.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0128,19545140.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0128,35565276.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,3241857.25,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0012,8410429.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,10142751.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0127,4039714.25,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0002,197606032.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0010,165114288.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0128,45636528.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0056,69315712.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0127,1316371.375,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0010,249314288.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0012,17410000.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,173715568.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0012,3241857.25,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0010,101622856.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0002,50154864.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,35410800.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0127,324114.28125,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0002,97321160.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Promedio,Are0002,100536328.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0056,23260786.0,2023,38
2023-10-10,79,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,271200000.0,2023,38
2023-12-17,67,2025-03-17,2025-03-23,Caso3,HEsperado_DMed2pp,Are0127,1632428.625,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed2pp,Are0127,502671.4375,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0127,237385.703125,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,237385.703125,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1222744.875,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso4,HContingencia_DMed2pp,Are0127,1648000.0,2023,50
2023-12-17,67,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed2pp,Are0127,1755714.25,2023,50
2023-10-10,90,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0010,162428576.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0127,466785.71875,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0012,32757142.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0127,4057857.25,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0012,3298428.5,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0012,8941143.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,249614.296875,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0056,69648600.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0128,50870808.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0128,18617552.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,246342864.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0002,53228868.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0127,597114.3125,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,30975860.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso5,HXM_15-17,Are0002,136396640.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1200316.125,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0127,597114.3125,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0002,198179872.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso5,HXM_15-17,Are0127,1826857.125,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0056,23489228.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0128,31160598.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso5,HXM_15-17,Are0056,48658016.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso5,HXM_15-17,Are0128,46360516.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0056,23463828.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Caso5,HXM_15-17,Are0012,18820000.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,168615808.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0128,17923284.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,9729316.0,2023,27
2023-10-10,90,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,53228868.0,2023,27
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0056,15914043.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Promedio,Are0127,1233679.875,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Promedio,Are0010,166105968.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0056,68697800.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso5,HXM_15-17_DMed,Are0056,48226356.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0127,382971.4375,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0010,86560000.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Percentil 5,Are0002,43078248.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso2,HXM_09-11_DMed,Are0010,349314272.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Percentil 95,Are0010,241942864.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso1,HXM_90-92_DMed,Are0012,4009428.5,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Promedio,Are0128,33642460.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Promedio,Are0012,8963241.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Estocastico,Promedio,Are0002,95994728.0,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso4,HContingencia_DMed,Are0127,1333614.25,2023,37
2023-10-10,80,2025-03-17,2025-03-23,Caso3,HEsperado_DMed,Are0128,35457848.0,2023,37
